County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Location,Counties,New York Zip Codes
New York,624892,Store,JAC   ,168 FRUIT&VEGETABLE CORP         ,168 FRUIT&VEGETABLE    ,168,7TH AVE                      ,             ,               ,NEW YORK          ,NY,10011,0,"{'latitude': '40.742117', 'longitude': '-73.997084', 'human_address': '{""address"": ""168 7TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,628351,Store,JAC   ,16TH STREET DELI & GROCERY INC   ,16TH STREET DELI& GRCRY,279,1ST AVE                      ,             ,               ,NEW YORK          ,NY,10003,700,"{'latitude': '40.73258', 'longitude': '-73.981663', 'human_address': '{""address"": ""279 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10003""}'}",2095,719
New York,626859,Store,JAC   ,1705 DELI GROCERY INC            ,1705 DELI GROCERY      ,1705,LEXINGTON AVE               ,             ,               ,NEW YORK          ,NY,10029,1800,"{'latitude': '40.792792', 'longitude': '-73.945874', 'human_address': '{""address"": ""1705 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,724555,Store,JAC   ,172 DELI GROCERY CORP            ,172 DELI GROCERY       ,1230,ST NICHOLAS AVE             ,             ,               ,NEW YORK          ,NY,10032,2000,"{'latitude': '40.843508', 'longitude': '-73.937979', 'human_address': '{""address"": ""1230 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,723255,Store,JAC   ,173 JR GROCERY CORP              ,173 JR GROCERY         ,615,W 173RD STREET               ,             ,               ,NEW YORK          ,NY,10032,750,"{'latitude': '40.844648', 'longitude': '-73.938719', 'human_address': '{""address"": ""615 W 173RD STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,792
New York,743083,Store,JAC   ,1741 GOURMET DELI INC            ,1741 GOURMET DELI      ,1741,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10128,0,"{'latitude': '40.779556', 'longitude': '-73.947399', 'human_address': '{""address"": ""1741 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10128""}'}",2095,583
New York,723839,Store,JAC   ,175 PRESBYTERIAN DELI CORP       ,175 PRESBYTERIAN DELI  ,1317,ST NICHOLAS AVE             ,             ,               ,NEW YORK          ,NY,10033,500,"{'latitude': '40.845988', 'longitude': '-73.93617', 'human_address': '{""address"": ""1317 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,729453,Store,JAC   ,WILLIAMSON PR LLC                ,180 THE STORE          ,180,DUANE STREET FRNT A          ,             ,               ,NEW YORK          ,NY,10013,0,"{'latitude': '40.717253', 'longitude': '-74.009796', 'human_address': '{""address"": ""180 DUANE STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,710079,Store,JAC   ,181 GERMAN DELI INC              ,181 GOURMET DELI       ,815,W 181ST ST                   ,             ,               ,NEW YORK          ,NY,10033,650,"{'latitude': '40.851101', 'longitude': '-73.938967', 'human_address': '{""address"": ""815 W 181ST ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,628571,Store,JAC   ,1836 AMSTERDAM MINIMARKET CORP   ,1836 AMSTERDAM MINIMKT ,1836,AMSTERDAM AVE               ,             ,               ,NEW YORK          ,NY,10031,1500,"{'latitude': '40.828972', 'longitude': '-73.944883', 'human_address': '{""address"": ""1836 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10031""}'}",2095,758
New York,702696,Store,JAC   ,186 GROCERY CORP                 ,186 GROCERY            ,547,W 186TH ST                   ,             ,               ,NEW YORK          ,NY,10033,1000,"{'latitude': '40.851877', 'longitude': '-73.930288', 'human_address': '{""address"": ""547 W 186TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,709377,Store,A     ,ABDO FADAH A                     ,1876 CONVENIENCE STORE ,1876,LEXINGTON AVE               ,             ,               ,NEW YORK          ,NY,10035,200,"{'latitude': '40.799151', 'longitude': '-73.941238', 'human_address': '{""address"": ""1876 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10035""}'}",2095,794
New York,740667,Store,JAC   ,18 CHUNG CHOU CITY LLC           ,18 CHUNG CHOU CITY     ,18,MOTT STREET                   ,             ,               ,NEW YORK          ,NY,10013,2000,"{'latitude': '40.714294', 'longitude': '-73.998743', 'human_address': '{""address"": ""18 MOTT STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,738904,Store,JAC   ,1902 NEW WAY GOURMET DELI INC    ,1902 NEW WAY GOURMET DE,1902,7TH AVENUE                  ,             ,               ,NEW YORK          ,NY,10026,0,"{'latitude': '40.802775', 'longitude': '-73.952955', 'human_address': '{""address"": ""1902 7TH AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10026""}'}",2095,753
New York,713019,Store,JAC   ,1910 DELI GROCERY CORP           ,1910 DELI GROCERY      ,1901,LEXINGTON AVE               ,             ,               ,NEW YORK          ,NY,10035,650,"{'latitude': '40.800119', 'longitude': '-73.94053', 'human_address': '{""address"": ""1901 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10035""}'}",2095,794
New York,735881,Store,JAC   ,1933 DELI GROCERY CORP           ,1933 DELI GROCERY      ,1933,MADISON AVE                 ,             ,               ,NEW YORK          ,NY,10035,600,"{'latitude': '40.805266', 'longitude': '-73.941016', 'human_address': '{""address"": ""1933 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10035""}'}",2095,794
New York,628745,Store,JAC   ,1944 FIRST AVENUE DELI CO LLC    ,1944 FIRST AVENUE DELI ,1944,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10029,2200,"{'latitude': '40.785751', 'longitude': '-73.942889', 'human_address': '{""address"": ""1944 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,628353,Store,JAC   ,194 MANHATTAN DELI INC           ,194 MANHATTAN DELI     ,194,"MANHATTAN AVE, AKA 17-19 W108",             ,               ,NEW YORK          ,NY,10025,1300,"{'latitude': '40.800084', 'longitude': '-73.960426', 'human_address': '{""address"": ""194 MANHATTAN AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,621969,Store,JAC   ,196 STO DOMINGO GROCERY INC      ,196 STO DOMINGO GROCERY,196,AUDUBON AVE                  ,             ,               ,NEW YORK          ,NY,10033,1200,"{'latitude': '40.844772', 'longitude': '-73.935245', 'human_address': '{""address"": ""196 AUDUBON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,728327,Store,A     ,1978 FIRST AVE NEWS STAND CORP   ,1978 FIRST AVE NEWS    ,1978,FIRST AVE                   ,             ,               ,NEW YORK          ,NY,10029,1500,"{'latitude': '40.787691', 'longitude': '-73.941484', 'human_address': '{""address"": ""1978 FIRST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,723233,Store,JAC   ,1983 GOURMET DELI CORP           ,1983 GOURMET DELI      ,1983,AMSTERDAM AVE               ,             ,               ,NEW YORK          ,NY,10032,1800,"{'latitude': '40.833661', 'longitude': '-73.941454', 'human_address': '{""address"": ""1983 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,730973,Store,JAC   ,19 AVENUE D CORP                 ,19 AVENUE D            ,19,AVENUE D                ,             ,               ,NEW YORK          ,NY,10009,1000,"{'latitude': '40.721213', 'longitude': '-73.980929', 'human_address': '{""address"": ""19 AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10009""}'}",2095,724
New York,737279,Store,JAC   ,1 COLUMBIA DELI INC              ,1 COLUMBIA DELI        ,1290,AMSTERDAM AVE               ,             ,               ,NEW YORK          ,NY,10027,0,"{'latitude': '40.811977', 'longitude': '-73.957294', 'human_address': '{""address"": ""1290 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,624105,Store,A     ,$1 DEPOT INC                     ,$1 DEPOT               ,356,W 125TH ST                   ,             ,               ,NEW YORK          ,NY,10027,2500,"{'latitude': '40.810859', 'longitude': '-73.952801', 'human_address': '{""address"": ""356 W 125TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,742616,Store,A     ,FRESH TRADER INC                 ,#1 FARMERS MARKET      ,1458,2NS AVE                     ,             ,               ,NEW YORK          ,NY,10028,4000,"{'human_address': '{""address"": ""1458 2NS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10028""}'}",,
New York,628918,Store,JAC   ,1 GAUDALUPE VICTORIA INC         ,1 GAUDALUPE VICTORIA   ,1484,ST NICHOLAS AVE             ,             ,               ,NEW YORK          ,NY,10033,750,"{'latitude': '40.851347', 'longitude': '-73.932251', 'human_address': '{""address"": ""1484 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,629103,Store,JAC   ,1ST & 96TH MANAGEMENT INC        ,1ST & 96TH MANAGEMENT  ,1855,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10128,1500,"{'latitude': '40.782962', 'longitude': '-73.94493', 'human_address': '{""address"": ""1855 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10128""}'}",2095,583
New York,718558,Store,JAC   ,2002 BROTHER DELI GROCERY NY CORP,2002 BROTHER DELI GROCE,507,159TH STREET                 ,             ,               ,NEW YORK          ,NY,10032,2400,"{'latitude': '40.834188', 'longitude': '-73.941292', 'human_address': '{""address"": ""507 159TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,628388,Store,JAC   ,2009 BAMKP CORP                  ,2009 ANTILLANA MEAT MKT,1358,ST NICHOLAS AVE             ,             ,               ,NEW YORK          ,NY,10033,650,"{'latitude': '40.847353', 'longitude': '-73.935179', 'human_address': '{""address"": ""1358 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,705536,Store,A     ,200 CANDY CORP                   ,200 CANDY STORE        ,200,DYCKMAN ST                   ,             ,               ,NEW YORK          ,NY,10040,1500,"{'latitude': '40.864913', 'longitude': '-73.926876', 'human_address': '{""address"": ""200 DYCKMAN ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10040""}'}",2095,799
New York,627686,Store,JAC   ,2021 LEX DELI GROCERY INC        ,2021 LEX DELI & GROCERY,2021,LEXINGTON AVE               ,             ,               ,NEW YORK          ,NY,10035,750,"{'latitude': '40.802885', 'longitude': '-73.938506', 'human_address': '{""address"": ""2021 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10035""}'}",2095,794
New York,731473,Store,A     ,2029 DISCOUNT INC                ,2029 DISCOUNT STORE    ,2029,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10029,2800,"{'latitude': '40.788738', 'longitude': '-73.940712', 'human_address': '{""address"": ""2029 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,738716,Store,JAC   ,2029 STOP 1 DELI & GROCERY INC   ,2029 STOP 1 DELI & GROC,2029,1ST AVENUE                  ,             ,               ,NEW YORK          ,NY,10029,1900,"{'latitude': '40.788738', 'longitude': '-73.940712', 'human_address': '{""address"": ""2029 1ST AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,732855,Store,JAC   ,2034 BEST GOURMET DELI INC       ,2034 BEST GOURMET DELI ,2034,3RD AVENUE                  ,             ,               ,NEW YORK          ,NY,10029,0,"{'latitude': '40.79527', 'longitude': '-73.941972', 'human_address': '{""address"": ""2034 3RD AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,627820,Store,JAC   ,2037 MEAT&GROCERY INC            ,2037 MEAT&GROCERY      ,2037,2ND AVE                     ,             ,               ,NEW YORK          ,NY,10029,2100,"{'latitude': '40.789786', 'longitude': '-73.943042', 'human_address': '{""address"": ""2037 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,724018,Store,JAC   ,2038 AMSTERDAM GROCERY & TOBACCO ,2038 AMSTERDAM GROCERY ,2038,AMSTERDAM AVENUE            ,             ,               ,NEW YORK          ,NY,10032,2000,"{'latitude': '40.835462', 'longitude': '-73.94014', 'human_address': '{""address"": ""2038 AMSTERDAM AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,628809,Store,JAC   ,207 INC I                        ,207,4930A,BROADWAY                   ,             ,               ,NEW YORK          ,NY,10034,375,"{'latitude': '40.867611', 'longitude': '-73.921469', 'human_address': '{""address"": ""4930A BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10034""}'}",2095,793
New York,737348,Store,JAC   ,207 FOOD CORP                    ,207 FOOD               ,542,W 207TH STREET               ,             ,               ,NEW YORK          ,NY,10034,1200,"{'latitude': '40.865797', 'longitude': '-73.920002', 'human_address': '{""address"": ""542 W 207TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10034""}'}",2095,793
New York,628696,Store,JACD  ,212 GRAND FOOD CORP              ,212 GRAND FOOD         ,212,GRAND ST               ,             ,               ,NEW YORK          ,NY,10013,1050,"{'latitude': '40.718926', 'longitude': '-73.996131', 'human_address': '{""address"": ""212 GRAND ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,737871,Store,JAC   ,2137 MOM AND POP CORNER INC      ,2137 MOM AND POP CORNER,2137,SECOND AVENUE               ,             ,               ,NEW YORK          ,NY,10029,0,"{'latitude': '40.793104', 'longitude': '-73.940631', 'human_address': '{""address"": ""2137 SECOND AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,730673,Store,JAC   ,2142 A J FOOD CORP               ,2142 A J FOOD          ,2142,5TH AVENUE                  ,             ,               ,NEW YORK          ,NY,10037,1500,"{'latitude': '40.810357', 'longitude': '-73.939376', 'human_address': '{""address"": ""2142 5TH AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10037""}'}",2095,796
New York,722974,Store,JAC   ,215 FANTASTIC DELI CORP          ,215 FANTASTIC DELI     ,215,W 116TH ST                   ,             ,               ,NEW YORK          ,NY,10026,500,"{'latitude': '40.803651', 'longitude': '-73.953542', 'human_address': '{""address"": ""215 W 116TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10026""}'}",2095,753
New York,627395,Store,JAC   ,WEST 21 DELI AND GROCERY CORP    ,215 MOZEB GROCERY      ,215,8TH AVE                      ,             ,               ,NEW YORK          ,NY,10011,1800,"{'latitude': '40.743884', 'longitude': '-73.999509', 'human_address': '{""address"": ""215 8TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,712532,Store,JAC   ,216 SAL DELI & GROCERY CORP      ,216 SAL DELI & GROCERY ,216,AVENUE B                     ,             ,               ,NEW YORK          ,NY,10009,750,"{'latitude': '40.728842', 'longitude': '-73.978465', 'human_address': '{""address"": ""216 AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10009""}'}",2095,724
New York,721308,Store,A     ,2185 ADAM 99C CORP               ,2185 ADAM 99C          ,2185,ADAM CL POW JR BLVD         ,             ,               ,NEW YORK          ,NY,10027,2500,"{'human_address': '{""address"": ""2185 ADAM CL POW JR BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",,
New York,711468,Store,JAC   ,MORONTA JOSE R DURAN             ,2196 DELI & GROCERY    ,2196,AMSTERDAM AVE               ,             ,               ,NEW YORK          ,NY,10032,1800,"{'latitude': '40.840417', 'longitude': '-73.936521', 'human_address': '{""address"": ""2196 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,627670,Store,JAC   ,222 MARKET CORP                  ,222 MARKET             ,384,2ND AVE                      ,             ,               ,NEW YORK          ,NY,10010,1300,"{'latitude': '40.737516', 'longitude': '-73.981162', 'human_address': '{""address"": ""384 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10010""}'}",2095,734
New York,629280,Store,JAC   ,2234 EAST SIDE DELI INC          ,2234 EAST SIDE DELI    ,2234,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10029,1000,"{'latitude': '40.795202', 'longitude': '-73.936014', 'human_address': '{""address"": ""2234 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
